application_id,program_category,bit_program_applied,degree_language,previous_gpa,academic_ranking_percentile,math_physics_background_score,research_alignment_score,publication_count,technical_competitions,english_test_type,english_score,chinese_proficiency,chinese_study_duration_months,language_certificate_authenticity,home_country,belt_road_country,developing_country,previous_china_experience,bit_partner_university,age,gender,financial_guarantee_available,family_income_tier,sponsorship_type,previous_scholarship,scholarship_essay_score,interview_score,sop_score,recommendation_strength,cultural_adaptability_score,document_authenticity_score,health_certificate_status,previous_visa_refusals,application_completeness_score,admission_decision,scholarship_tier,scholarship_amount_rmb
BIT20251803,Undergraduate,Automation,English-taught,3.38,78,6.2,4.5,1,2,DUOLINGO,85.2,NO_EXAM,9,0.92,Zimbabwe,1,0,0,0,29,Male,1,Low,Government,0,9.8,71.6,5.2,7.6,5.1,0.78,Valid,0,0.9,Admitted,NO_SCHOLARSHIP,0
BIT20251804,Undergraduate,Cyberspace Science and Technology,English-taught,3.1,92,7.9,3.6,0,1,NO_EXAM,87.7,HSK2,7,0.76,Ethiopia,1,1,0,0,18,Female,0,Medium,Self-funded,1,5.6,88.5,9.7,7.4,5.4,0.73,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251805,Undergraduate,Physics,English-taught,3.94,53,8.4,9.5,0,3,TOEFL,94.6,NO_EXAM,0,0.94,Mongolia,1,0,0,0,26,Female,1,High,University,0,5.2,73.5,6.9,9.9,5.9,0.96,Valid,0,0.93,Admitted,Full,53279
BIT20251806,Chinese Language,Chinese Language and Culture,Chinese-taught,3.31,80,5.3,6.0,0,1,IELTS,72.2,HSK5,2,0.73,Russia,0,0,0,0,33,Male,0,Medium,Government,0,7.4,79.9,7.7,8.8,7.4,0.96,Valid,0,0.81,Rejected,None,0
BIT20251807,Postgraduate,Aviation Digital Economy and Management,English-taught,2.82,19,9.3,5.8,0,1,TOEFL,93.1,NO_EXAM,0,0.78,France,1,1,0,0,34,Female,0,High,Government,0,5.2,70.7,8.8,5.8,6.9,0.72,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251808,Undergraduate,Medical Technology,English-taught,3.28,81,7.7,2.3,0,0,IELTS,79.3,NO_EXAM,1,0.95,Egypt,1,0,1,0,31,Male,1,High,Self-funded,0,5.8,80.7,6.2,7.5,5.7,0.9,Valid,2,0.93,Rejected,None,0
BIT20251809,Undergraduate,Medical Technology,English-taught,2.88,90,6.6,0.5,2,3,TOEFL,96.0,NO_EXAM,3,0.92,Mongolia,1,1,0,0,34,Male,1,Low,Self-funded,0,9.0,89.6,5.5,8.9,7.0,0.75,Valid,0,0.93,Admitted,NO_SCHOLARSHIP,0
BIT20251810,Undergraduate,Physics,English-taught,3.49,6,5.1,9.5,0,6,TOEFL,88.3,HSK3,2,0.85,India,1,0,0,1,18,Male,1,Low,Self-funded,1,8.9,71.2,9.0,7.6,6.5,0.89,Invalid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251811,Postgraduate,National Economy Mobilization,English-taught,3.42,49,9.7,3.1,0,4,TOEFL,82.9,NO_EXAM,10,0.9,Russia,1,0,1,1,32,Female,1,Medium,University,1,9.4,86.4,9.9,6.8,7.1,0.97,Valid,0,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251812,Chinese Language,Chinese Language and Culture,Chinese-taught,3.68,73,8.5,4.4,0,2,NO_EXAM,79.1,HSK5,5,0.76,Russia,0,1,0,0,19,Female,0,Medium,Self-funded,0,6.9,80.6,8.3,6.9,5.9,0.78,Valid,0,0.99,Admitted,Partial,15249
BIT20251813,Undergraduate,Physics,Chinese-taught,2.98,50,5.2,1.1,0,1,TOEFL,93.2,HSK5,11,0.9,Kazakhstan,1,0,0,0,31,Female,1,Low,Self-funded,0,7.4,80.5,9.1,6.8,8.0,0.8,Valid,2,1.0,Rejected,None,0
BIT20251814,Undergraduate,Management,English-taught,3.31,81,6.0,8.4,0,0,TOEFL,97.6,NO_EXAM,11,0.7,Morocco,1,1,0,0,19,Female,1,Low,Government,0,8.6,76.5,9.7,5.1,5.2,0.94,Valid,0,0.95,Admitted,Partial,22542
BIT20251815,Undergraduate,Aerospace Engineering,English-taught,2.75,95,8.9,0.3,0,0,IELTS,79.7,NO_EXAM,4,0.95,Egypt,1,0,1,0,32,Female,0,Medium,University,1,5.4,87.7,6.1,8.7,6.9,0.92,Valid,1,0.87,Admitted,NO_SCHOLARSHIP,0
BIT20251816,Dual Degree,Joint Computer Science Program,Chinese-taught,3.58,12,8.2,8.3,0,2,NO_EXAM,73.7,HSK5,4,0.85,Mongolia,1,1,0,0,18,Male,1,Medium,University,0,8.9,86.7,6.8,8.1,9.5,0.82,Valid,0,0.83,Rejected,None,0
BIT20251817,Undergraduate,Computer Science and Technology,English-taught,3.51,23,8.6,1.4,0,4,IELTS,91.9,NO_EXAM,9,0.98,Russia,1,0,0,1,18,Male,1,Low,Government,0,4.1,78.7,6.1,6.3,7.1,0.95,Valid,0,0.96,Admitted,NO_SCHOLARSHIP,0
BIT20251818,Chinese Language,Chinese Language and Culture,Chinese-taught,3.5,54,6.6,8.9,1,1,NO_EXAM,70.5,HSK5,6,0.84,Brazil,1,1,1,1,29,Female,0,Medium,Self-funded,0,8.8,82.0,5.3,8.2,7.2,0.98,Valid,0,0.83,Rejected,None,0
BIT20251819,Postgraduate,Instrument Science and Technology,English-taught,3.3,69,8.3,7.3,4,2,IELTS,71.9,NO_EXAM,6,0.83,Pakistan,1,1,0,1,32,Male,0,High,University,0,8.7,87.4,8.7,6.5,5.3,0.84,Valid,0,0.83,Rejected,None,0
BIT20251820,Undergraduate,Mechanical Engineering,English-taught,3.47,100,6.3,1.6,0,1,IELTS,74.4,NO_EXAM,8,0.84,Pakistan,0,0,0,0,32,Male,1,Medium,Self-funded,0,5.8,85.4,5.7,6.2,8.0,0.71,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20251821,Undergraduate,Chemistry and Chemical Engineering,English-taught,3.94,59,5.3,5.7,0,2,DUOLINGO,80.8,NO_EXAM,7,0.81,France,1,0,1,0,24,Male,1,Low,Self-funded,1,8.4,76.9,5.5,8.7,9.7,0.85,Valid,1,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20251822,Undergraduate,Law,English-taught,3.19,36,7.8,3.1,3,0,IELTS,71.6,HSK2,2,0.75,Pakistan,1,1,0,0,29,Male,0,Low,Self-funded,0,5.3,91.7,6.8,9.0,6.5,0.92,Invalid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251823,Postgraduate,Armament Science and Technology,Chinese-taught,3.36,3,9.9,1.8,1,0,DUOLINGO,65.6,HSK5,1,0.95,Zimbabwe,1,1,0,0,27,Male,1,Medium,Government,0,7.5,88.6,5.3,8.1,7.0,0.77,Valid,0,0.99,Admitted,NO_SCHOLARSHIP,0
BIT20251824,Chinese Language,Chinese Language and Culture,Chinese-taught,2.87,58,5.9,8.6,0,3,IELTS,73.6,HSK6,0,0.82,Kenya,0,1,1,0,19,Male,1,High,Self-funded,1,8.2,100.0,5.9,8.9,7.9,0.73,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251825,Postgraduate,Business Administration,English-taught,2.95,88,6.8,4.0,1,0,DUOLINGO,91.4,NO_EXAM,9,0.86,Zimbabwe,0,1,0,0,19,Male,1,Medium,University,0,8.3,64.3,5.3,6.8,5.5,0.79,Valid,0,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20251826,Postgraduate,Statistics,English-taught,3.34,55,8.0,4.0,1,2,TOEFL,72.3,NO_EXAM,5,0.71,Zimbabwe,0,1,0,1,23,Male,0,Medium,Self-funded,1,9.9,87.0,9.4,5.4,9.8,0.7,Invalid,0,0.87,Admitted,Partial,25706
BIT20251827,Undergraduate,Automation,English-taught,3.74,57,7.2,1.7,1,2,TOEFL,81.6,NO_EXAM,3,0.72,Ethiopia,1,0,0,1,23,Male,1,Low,Self-funded,0,5.1,91.5,8.9,8.0,7.3,0.91,Valid,0,0.94,Admitted,Full,35485
BIT20251828,Dual Degree,Joint Computer Science Program,English-taught,3.2,17,9.1,3.8,3,1,IELTS,100.0,HSK2,2,0.88,Kenya,1,1,0,0,27,Female,1,Medium,Government,0,6.9,90.1,9.3,6.3,5.6,0.74,Valid,0,0.95,Admitted,Partial,28282
BIT20251829,Chinese Language,Chinese Language and Culture,Chinese-taught,3.21,39,8.6,8.7,1,2,IELTS,84.5,HSK5,10,0.96,France,1,1,0,1,20,Female,1,Medium,Government,0,9.3,77.5,9.3,8.9,6.7,0.92,Valid,0,0.94,Admitted,Partial,17356
BIT20251830,Undergraduate,Chemistry and Chemical Engineering,English-taught,3.14,90,4.3,3.6,0,0,DUOLINGO,88.4,NO_EXAM,10,0.85,Morocco,0,1,0,0,33,Female,1,High,Government,0,7.4,66.4,9.7,6.8,6.9,0.77,Valid,0,0.84,Rejected,None,0
BIT20251831,Dual Degree,Joint Computer Science Program,English-taught,3.09,68,10.0,9.5,0,3,IELTS,75.5,NO_EXAM,1,0.75,Thailand,1,0,0,0,22,Female,1,Medium,Government,0,9.3,95.4,5.9,8.4,6.7,1.0,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251832,Postgraduate,Aeronautical and Astronautical Science and Technology,English-taught,3.42,55,8.5,9.5,1,5,IELTS,100.0,NO_EXAM,1,0.73,Brazil,0,1,0,0,22,Male,1,Medium,Self-funded,0,6.6,75.2,9.5,7.8,8.5,0.86,Valid,0,0.92,Admitted,Partial,23845
BIT20251833,Postgraduate,Safety Science and Technology,English-taught,2.7,45,9.2,1.4,1,3,TOEFL,79.6,NO_EXAM,10,0.97,Indonesia,1,1,0,0,27,Female,1,Medium,Self-funded,0,8.8,77.0,7.6,9.1,6.7,0.71,Valid,1,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251834,Postgraduate,Instrument Science and Technology,English-taught,3.81,76,7.9,1.8,0,1,IELTS,82.7,NO_EXAM,3,0.91,Kenya,1,1,0,0,30,Female,0,High,Government,1,9.2,100.0,5.8,9.2,6.6,0.93,Valid,0,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251835,Chinese Language,Chinese Language and Culture,Chinese-taught,3.03,1,9.1,8.6,1,0,IELTS,98.2,HSK5,0,0.99,Morocco,1,1,1,0,20,Male,1,Medium,Company,0,9.1,67.3,8.3,5.3,6.6,0.82,Valid,0,0.83,Rejected,None,0
BIT20251836,Postgraduate,Education,English-taught,3.59,21,4.7,3.9,1,2,IELTS,83.2,NO_EXAM,5,0.72,Kazakhstan,0,1,0,1,23,Male,1,Low,Self-funded,0,9.2,88.2,6.6,6.5,8.9,0.88,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251837,Undergraduate,Optics and Photonics,Chinese-taught,2.79,83,6.1,0.0,0,0,IELTS,85.5,HSK5,9,0.97,Mongolia,0,1,0,0,18,Female,1,Medium,University,0,5.3,72.5,5.2,9.4,6.5,0.99,Valid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251838,Undergraduate,Physics,English-taught,3.57,21,9.3,2.7,0,0,DUOLINGO,82.2,NO_EXAM,10,0.95,Mongolia,0,1,0,1,27,Male,1,High,Government,1,6.6,72.2,5.4,7.0,5.1,0.86,Valid,0,0.95,Admitted,NO_SCHOLARSHIP,0
BIT20251839,Dual Degree,Joint Mechanical Engineering,English-taught,3.57,52,5.2,6.0,0,2,IELTS,82.3,NO_EXAM,4,0.97,Mongolia,1,0,0,0,27,Female,1,Medium,Government,0,5.0,81.7,7.1,7.6,6.8,0.94,Valid,0,0.84,Rejected,None,0
BIT20251840,Undergraduate,Aerospace Engineering,English-taught,3.45,82,4.5,8.0,0,0,NO_EXAM,88.7,NO_EXAM,9,0.7,Russia,1,1,0,0,18,Female,1,Medium,Self-funded,0,5.1,86.8,9.1,5.9,6.4,0.79,Valid,0,0.87,Admitted,Partial,17995
BIT20251841,Undergraduate,Mechanical Engineering,Chinese-taught,2.9,43,8.7,1.3,0,2,IELTS,90.5,HSK5,8,0.92,Ethiopia,1,1,0,0,28,Male,1,Medium,Government,0,6.9,89.5,6.6,7.8,9.5,0.91,Valid,0,0.8,Rejected,None,0
BIT20251842,Postgraduate,Education,English-taught,3.4,52,9.0,1.1,0,3,IELTS,78.6,NO_EXAM,1,0.86,Ethiopia,1,0,0,0,30,Male,1,Medium,Government,1,9.8,90.8,8.8,6.3,7.4,0.73,Valid,0,0.87,Admitted,NO_SCHOLARSHIP,0
BIT20251843,Postgraduate,Statistics,English-taught,2.83,67,5.0,9.2,0,1,TOEFL,77.3,NO_EXAM,8,0.87,Indonesia,1,1,0,0,34,Female,1,Low,Government,1,7.6,72.9,5.3,9.1,6.2,0.97,Valid,0,0.81,Rejected,None,0
BIT20251844,Postgraduate,Education,Chinese-taught,3.2,44,9.1,7.5,0,1,IELTS,78.9,HSK5,8,0.84,Indonesia,0,0,0,0,21,Male,0,Medium,Government,0,9.1,68.6,7.0,6.0,9.9,0.76,Valid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251845,Dual Degree,Joint Computer Science Program,Chinese-taught,3.71,32,8.1,5.9,1,3,TOEFL,71.0,HSK5,9,0.92,India,0,0,0,1,32,Female,1,Medium,Self-funded,1,9.6,76.6,5.6,6.8,6.2,0.79,Valid,0,0.93,Admitted,NO_SCHOLARSHIP,0
BIT20251846,Undergraduate,Automation,English-taught,3.62,10,7.1,7.7,1,1,DUOLINGO,69.1,NO_EXAM,8,1.0,India,0,1,0,0,19,Male,1,High,Self-funded,0,4.5,83.5,9.3,5.5,8.8,0.99,Valid,0,0.99,Admitted,Partial,29169
BIT20251847,Undergraduate,Chemistry and Chemical Engineering,English-taught,3.31,64,9.0,4.3,1,4,IELTS,88.0,NO_EXAM,9,0.91,Mongolia,1,1,0,0,23,Female,0,High,Self-funded,0,5.0,77.9,9.8,7.9,8.2,0.75,Valid,1,0.98,Admitted,Partial,27511
BIT20251848,Undergraduate,Automation,Chinese-taught,2.91,79,6.5,7.6,0,1,TOEFL,94.4,HSK5,9,0.9,Brazil,1,1,0,0,26,Male,0,Medium,Government,1,5.7,43.7,6.6,9.7,7.3,0.78,Valid,0,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251849,Chinese Language,Chinese Language and Culture,Chinese-taught,3.56,69,5.2,3.7,1,7,IELTS,93.7,HSK5,3,0.9,Mongolia,1,1,0,1,28,Female,1,High,University,0,7.7,61.7,9.9,5.9,7.0,0.87,Valid,0,0.9,Admitted,Partial,18980
BIT20251850,Postgraduate,Teaching Chinese to Speakers of Other Languages,Chinese-taught,3.31,68,5.7,2.4,2,2,IELTS,61.2,HSK5,4,0.91,Brazil,0,0,0,0,33,Male,1,Low,Government,0,4.4,77.6,8.8,5.1,9.4,0.99,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20251851,Undergraduate,Life Science,Chinese-taught,2.37,28,7.0,7.3,1,4,IELTS,82.5,HSK6,7,0.8,Mongolia,1,0,0,0,25,Male,1,Medium,Self-funded,0,8.7,88.6,5.0,7.1,7.4,0.91,Invalid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251852,Chinese Language,Chinese Language and Culture,Chinese-taught,3.61,53,7.2,4.2,0,2,NO_EXAM,74.0,HSK5,7,0.8,Ethiopia,0,1,0,0,34,Female,1,Low,Company,1,4.4,71.0,7.4,8.7,6.9,0.73,Valid,0,0.84,Rejected,None,0
BIT20251853,Chinese Language,Chinese Language and Culture,Chinese-taught,3.29,51,8.8,9.8,0,0,IELTS,86.4,HSK5,0,0.94,Thailand,0,1,0,0,21,Male,1,Low,Government,0,5.0,87.3,9.2,9.9,6.8,0.92,Valid,0,0.88,Admitted,Partial,27334
BIT20251854,Chinese Language,Chinese Language and Culture,Chinese-taught,3.78,53,8.7,3.5,1,4,DUOLINGO,80.8,HSK5,9,0.72,Zimbabwe,1,0,0,1,24,Male,1,High,Government,0,6.3,65.0,7.7,5.3,6.4,0.83,Valid,1,0.81,Rejected,None,0
BIT20251855,Dual Degree,Joint Computer Science Program,English-taught,2.86,4,7.5,9.2,1,1,TOEFL,90.9,NO_EXAM,0,0.93,Ethiopia,1,1,0,0,28,Male,1,High,Company,0,7.3,82.6,7.7,8.9,7.0,1.0,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251856,Undergraduate,Materials Science and Engineering,English-taught,2.03,79,8.7,9.3,0,1,IELTS,84.8,HSK3,9,0.94,Egypt,1,1,0,1,28,Male,0,Medium,Government,0,9.3,82.6,7.2,6.8,5.6,0.89,Valid,2,0.82,Rejected,None,0
BIT20251857,Chinese Language,Chinese Language and Culture,Chinese-taught,3.41,17,5.2,2.4,1,5,IELTS,66.0,HSK6,5,0.86,France,1,1,0,0,28,Male,1,Low,Government,0,9.8,84.7,7.0,5.8,5.3,0.86,Valid,0,0.81,Rejected,None,0
BIT20251858,Postgraduate,Law,English-taught,3.42,67,4.3,8.0,1,0,DUOLINGO,75.3,HSK1,6,0.97,Kazakhstan,0,1,0,0,32,Female,1,Medium,Self-funded,1,9.3,69.9,5.1,6.0,7.7,0.87,Valid,1,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20251859,Chinese Language,Chinese Language and Culture,Chinese-taught,2.62,74,9.2,4.3,0,1,TOEFL,85.1,HSK6,1,0.84,Ethiopia,0,0,0,1,22,Male,1,High,Government,0,4.6,64.5,8.1,9.6,7.3,0.89,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251860,Postgraduate,Business Administration,Chinese-taught,2.91,47,4.5,9.2,0,0,IELTS,85.9,HSK5,1,0.75,Thailand,0,0,1,0,23,Male,0,Low,Company,0,7.8,87.3,8.8,9.0,5.9,0.92,Valid,1,0.91,Admitted,NO_SCHOLARSHIP,0
BIT20251861,Chinese Language,Chinese Language and Culture,Chinese-taught,4.0,56,5.5,4.5,1,1,DUOLINGO,70.9,HSK5,4,0.81,Thailand,0,1,0,1,22,Male,1,Low,Government,1,6.7,64.7,9.0,6.6,5.5,0.72,Valid,0,0.81,Rejected,None,0
BIT20251862,Postgraduate,Business Administration,English-taught,3.18,23,8.2,7.4,0,1,IELTS,69.6,HSK2,8,0.97,Brazil,0,1,0,0,26,Female,0,Medium,Self-funded,0,4.8,72.3,8.1,9.7,5.7,0.74,Valid,0,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251863,Undergraduate,Foreign Languages,English-taught,3.59,18,6.5,4.7,0,5,NO_EXAM,85.6,NO_EXAM,4,1.0,Zimbabwe,1,0,1,0,28,Female,1,High,Self-funded,0,7.3,93.9,6.7,5.5,6.6,0.79,Valid,0,0.82,Rejected,None,0
BIT20251864,Postgraduate,Law,Chinese-taught,3.04,1,9.3,2.3,0,2,DUOLINGO,71.0,HSK6,7,0.83,Morocco,0,1,0,0,20,Female,1,Low,Self-funded,0,6.1,81.7,5.1,6.6,7.3,0.84,Valid,0,0.93,Admitted,NO_SCHOLARSHIP,0
BIT20251865,Dual Degree,Joint Mechanical Engineering,English-taught,2.46,35,5.8,2.0,0,4,TOEFL,68.3,NO_EXAM,7,0.75,Malaysia,1,1,0,1,21,Female,1,Medium,Self-funded,1,6.1,83.7,9.5,8.3,6.0,0.79,Valid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251866,Dual Degree,Joint Business Administration Program,Chinese-taught,3.23,64,4.1,4.3,0,1,DUOLINGO,80.5,HSK5,4,0.79,Russia,1,0,0,1,32,Female,1,Medium,Company,0,4.6,86.2,7.1,10.0,8.8,0.76,Valid,0,0.82,Rejected,None,0
BIT20251867,Undergraduate,Humanities and Social Sciences,English-taught,3.19,58,5.8,7.6,1,3,TOEFL,80.1,HSK3,7,0.87,Kazakhstan,1,1,0,0,22,Male,1,Low,University,0,9.9,85.9,8.0,7.3,6.0,0.98,Valid,2,0.81,Rejected,None,0
BIT20251868,Undergraduate,Aerospace Engineering,English-taught,3.14,95,7.5,6.1,1,0,TOEFL,76.2,NO_EXAM,7,0.87,Russia,1,0,0,0,28,Male,0,Medium,Self-funded,0,8.4,79.8,6.0,9.1,5.6,0.71,Valid,0,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251869,Undergraduate,Mathematics and Statistics,English-taught,3.25,59,6.3,6.9,0,0,TOEFL,78.0,HSK1,4,0.89,Brazil,1,0,1,0,28,Male,1,Medium,Self-funded,0,5.7,71.0,5.7,9.6,10.0,0.98,Valid,1,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251870,Postgraduate,Applied Economics,Chinese-taught,3.41,1,7.2,2.8,0,3,IELTS,85.1,HSK5,4,0.95,Russia,1,1,0,0,21,Male,1,Low,Government,0,9.5,100.0,5.4,5.0,7.2,0.97,Valid,0,0.85,Admitted,Full,49458
BIT20251871,Chinese Language,Chinese Language and Culture,Chinese-taught,3.24,3,9.3,4.8,1,2,TOEFL,77.8,HSK5,3,0.91,Indonesia,0,0,1,0,33,Female,0,Medium,Self-funded,0,9.7,77.1,9.0,6.4,5.9,0.91,Valid,0,0.84,Rejected,None,0
BIT20251872,Undergraduate,Foreign Languages,English-taught,2.79,67,9.5,0.4,0,0,IELTS,85.7,HSK3,0,0.78,France,1,0,0,0,28,Female,1,Medium,Government,0,8.9,83.3,8.2,5.5,9.5,0.71,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251873,Postgraduate,Design,English-taught,3.49,37,5.6,8.2,0,3,IELTS,81.2,NO_EXAM,8,0.82,Brazil,0,1,0,1,18,Female,0,Low,University,0,8.0,84.4,8.1,8.9,6.2,0.77,Valid,0,0.99,Admitted,Partial,25211
BIT20251874,Chinese Language,Chinese Language and Culture,Chinese-taught,2.52,83,6.8,9.9,1,2,IELTS,86.7,HSK5,1,0.95,Mongolia,1,1,0,1,30,Male,1,Medium,Government,0,6.3,74.7,9.6,7.8,9.6,0.99,Valid,1,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251875,Postgraduate,Statistics,Chinese-taught,2.48,29,7.3,4.1,2,2,IELTS,93.8,HSK5,0,0.89,Morocco,0,1,0,1,23,Female,1,Low,University,0,6.6,75.7,5.8,5.5,5.6,0.97,Valid,1,0.92,Admitted,NO_SCHOLARSHIP,0
BIT20251876,Postgraduate,Biology,English-taught,3.6,89,9.7,0.1,0,2,IELTS,93.4,HSK2,5,0.75,India,1,0,0,1,23,Male,1,Low,Self-funded,0,6.7,94.9,5.9,7.1,9.2,0.99,Valid,0,0.96,Admitted,Full,40661
BIT20251877,Postgraduate,Master of Business Administration (MBA),English-taught,3.5,33,10.0,1.7,0,3,DUOLINGO,97.9,HSK1,4,0.8,Ethiopia,1,0,0,0,30,Male,1,Low,Company,0,9.7,72.6,5.9,7.6,5.9,1.0,Invalid,0,0.8,Rejected,None,0
BIT20251878,Postgraduate,Armament Science and Technology,English-taught,3.28,100,5.4,6.5,0,1,IELTS,93.4,NO_EXAM,10,0.94,India,1,1,0,1,28,Female,1,Medium,Self-funded,0,8.6,84.1,7.1,8.5,9.7,0.72,Valid,0,0.82,Rejected,None,0
BIT20251879,Undergraduate,Materials Science and Engineering,English-taught,2.74,61,8.4,6.1,0,1,TOEFL,87.4,NO_EXAM,0,0.75,Morocco,0,0,0,0,24,Male,0,Low,University,0,5.8,89.0,9.4,8.9,7.9,0.87,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251880,Postgraduate,Biomedical Engineering,English-taught,3.02,93,6.3,7.9,0,4,IELTS,80.7,HSK2,6,0.91,Brazil,0,1,0,1,29,Male,1,Low,Self-funded,0,7.7,77.9,9.4,5.4,5.9,0.95,Valid,0,0.93,Admitted,NO_SCHOLARSHIP,0
BIT20251881,Postgraduate,Aeronautical and Astronautical Science and Technology,English-taught,3.19,90,4.0,2.5,0,1,IELTS,81.1,HSK2,6,0.87,Malaysia,1,1,0,0,33,Female,1,Low,Company,0,7.6,79.1,8.0,7.4,9.2,0.8,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20251882,Chinese Language,Chinese Language and Culture,Chinese-taught,2.66,4,4.1,7.6,0,3,IELTS,76.2,HSK5,2,0.74,Kenya,1,1,0,0,18,Female,0,Medium,University,0,8.9,89.6,8.3,5.8,7.0,0.83,Valid,0,0.85,Admitted,NO_SCHOLARSHIP,0
BIT20251883,Postgraduate,Power Engineering and Engineering Thermophysics,English-taught,3.0,14,6.8,6.9,0,4,IELTS,85.0,NO_EXAM,7,0.91,Russia,1,0,1,1,32,Male,1,Medium,University,0,4.6,78.6,9.5,8.8,8.7,0.79,Valid,0,0.83,Rejected,None,0
BIT20251884,Chinese Language,Chinese Language and Culture,Chinese-taught,3.56,91,6.9,3.2,1,1,TOEFL,92.0,HSK6,5,0.74,France,1,0,0,1,30,Female,1,Low,Government,0,8.2,59.2,8.1,8.3,8.2,0.71,Invalid,0,0.97,Admitted,NO_SCHOLARSHIP,0
BIT20251885,Undergraduate,Materials Science and Engineering,English-taught,3.87,33,4.1,5.5,1,2,TOEFL,77.7,NO_EXAM,3,0.82,Zimbabwe,0,1,0,1,27,Female,1,High,Self-funded,0,6.0,95.0,6.1,8.6,8.6,0.72,Valid,0,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251886,Postgraduate,Teaching Chinese to Speakers of Other Languages,English-taught,3.13,22,8.1,1.5,0,2,IELTS,84.6,HSK3,9,0.79,India,1,1,0,1,21,Male,0,Medium,Government,0,4.8,70.2,8.5,5.4,6.7,0.71,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251887,Undergraduate,Materials Science and Engineering,English-taught,3.6,48,5.8,4.5,0,0,IELTS,78.2,NO_EXAM,9,0.91,Malaysia,0,1,0,0,23,Male,1,Medium,Government,0,8.4,82.2,8.8,7.6,9.7,0.86,Valid,1,0.91,Admitted,Partial,27153
BIT20251888,Undergraduate,Chemistry and Chemical Engineering,English-taught,2.53,3,7.4,8.8,0,1,DUOLINGO,87.1,NO_EXAM,9,0.93,Brazil,0,1,0,1,25,Female,1,Medium,University,0,6.0,66.8,8.2,9.2,7.8,0.89,Valid,1,0.84,Rejected,None,0
BIT20251889,Postgraduate,Chemistry,English-taught,3.56,87,5.8,4.2,0,1,IELTS,79.5,NO_EXAM,11,0.75,Thailand,1,1,0,1,26,Male,1,Low,Government,0,8.4,74.9,6.4,8.6,5.4,0.79,Valid,0,0.94,Admitted,NO_SCHOLARSHIP,0
BIT20251890,Dual Degree,Joint Mechanical Engineering,English-taught,2.98,85,5.0,8.4,2,0,IELTS,77.6,HSK3,2,0.94,Russia,1,0,1,1,25,Male,1,High,Self-funded,0,5.0,75.6,7.0,9.3,5.3,0.95,Valid,0,0.88,Admitted,NO_SCHOLARSHIP,0
BIT20251891,Undergraduate,Mathematics and Statistics,English-taught,3.42,23,6.4,5.9,0,1,TOEFL,78.2,NO_EXAM,0,0.7,Malaysia,0,0,1,0,24,Female,0,Low,Government,0,9.9,81.7,7.4,6.0,8.7,0.97,Valid,0,0.86,Admitted,NO_SCHOLARSHIP,0
BIT20251892,Postgraduate,Management Science and Engineering,English-taught,3.2,68,5.4,1.9,0,2,IELTS,90.0,NO_EXAM,1,0.86,Morocco,0,0,0,0,18,Female,1,Medium,Government,0,8.8,71.2,5.7,6.4,9.2,0.74,Valid,0,0.98,Admitted,NO_SCHOLARSHIP,0
BIT20251893,Chinese Language,Chinese Language and Culture,Chinese-taught,3.83,21,7.2,5.8,0,1,NO_EXAM,84.0,HSK5,1,0.86,Pakistan,1,1,0,0,28,Male,1,Medium,Government,0,5.7,99.8,7.3,7.2,8.5,0.72,Valid,0,0.8,Rejected,None,0
